periode_data,wilayah,kecamatan,kelurahan,kode_hidran,nama_hidran,longitude,latitude,alamat,kondisi
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,877806","-6,238306",Jl. DI Panjaitan depan toko genteng dan depan tamansari skyhive,Baik
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,87375","-6,232583",Jl. Otista III Komp. I RW 2 Cipinang cempedak dekat sdn 02 cc dekat perempatan jl. Otista III RT 2 RW 2,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,8703424","-6,2389376",Jl. Cawang Baru Kelurahan Cipinang Cempedak Depan SMA 1 Cawang Baru,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,8663929","-6,2364357",Jl. Taman simanjuntak Barat kelurahan Cipinang cempedak,baik
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,873778","-6,242694",Jl. Cawang baru tengah depan jl. Biru laut VIII Kelurahan Cipinang Cemepedak,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,876278","-6,23875",Jl. Cipinang cempedak III sebrang samping pos RW 3 Kelurahan Cipinang Cempedak,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Cempedak,132050207008 ,Hidran Kota,"106,8737531","-6,2426529",Jl. Cipinang cempedak II sebrang gedung komisi ASN dan depan rumah 14A,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,867222","-6,225028",JL. Jatinegera Timur RW 1 Kelurahan Balimester Depan Bengkel Motor Terminal Kampung Melayu,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,868083","-6,223139",JL. JATINEGARA TIMUR RW 2 Kelurahan Balimester Depan Jl. Limo,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,867111","-6,219083",Jl. Jatinegara Barat Kelurahan Bali Mester Depan Bank BRI,baik
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,862667","-6,213944",Jl. Matraman Raya RW 6 Kelurahan Bali Mester Depan Kantor POS Indonesia,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,866","-6,215444",Jl. Matraman raya dekat tangga halte transjakarta,baik
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,868083","-6,223139",Jl. Jatinegara timur raya RW 2 Kelurahan Bali Mester dekat jalan limo,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,86575","-6,222583",Jl. Raya jatinegara barat depan rusun jatinegara Barat,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Bali mester,132050207008 ,Hidran Kota,"106,864806","-6,220111",Jl. Raya jatinegara barat dekat RS hermina,Rusak Ringan
2023,Jakarta Utara,Koja,Koja,132050207008 ,Hidran Kota,"106,8932284","-6,1136372",Koja Jln. Sindang Huk Depan Lorong 103  (Depan Ramayana Koja),Rusak Ringan
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,"106,9173672","-6,1087963",Lagoa Jln. Keramat Jaya Raya (Depan Jl. Camar Gang 1),Rusak Ringan
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,N/A,N/A,Lagoa Jln. Keramat Jaya Raya (Depan Gang Camar),N/A
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,"106,9175464","-6,1132173",Lagoa Jln. Kesemek  (Depan Klinik Semper Sisma Medikal),Rusak Ringan
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,"106,9207425","-6,1133588",Lagoa Jln. Kesemek  (Depan Tambal Ban/Rumah N0.33 Rt.01/12),Rusak Ringan
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,"106,914341","-6,1160395",Lagoa Jln. Labu  (Depan Alfamart),Rusak Ringan
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,"106,9114407","-6,115928",Lagoa Jln. Semangka  (Dekat Toko Buku Sanjay),Rusak Ringan
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,"106,9109394","-6,1150293",Lagoa Jln. Mangga  (Depan SMK Tanjung Priok 2),Rusak Ringan
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,"106,9081682","-6,1147922",Lagoa Jln. Menteng Terusan  (Depan Rumah No. 18),Rusak Ringan
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,"106,9084972","-6,1121486",Lagoa Jln. Duku  (Dekat Koperasi Serba Usaha),Rusak Ringan
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,"106,9113448","-6,1122578",Lagoa Jln. Dukuh Barat Daya  (Depan Jaya Motor 999),Rusak Ringan
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,"106,9101783","-6,1187135",Lagoa Jln. Manggar  (Depan Pasar Lontar),Rusak Ringan
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,"106,9188955","-6,1082606",Lagoa Jln. Raya Cilincing Lagoa,Rusak Ringan
2023,Jakarta Utara,Koja,Lagoa,132050207008 ,Hidran Kota,N/A,N/A,Lagoa Jln. Mundu (Depan Amalia Entertainment),N/A
2023,Jakarta Utara,Koja,Rawa Badak Selatan,132050207008 ,Hidran Kota,"106,901496","-6,1217681",Rawa badak Selatan Jln. Cemara Angin (Depan RM. Jaya),Rusak Ringan
2023,Jakarta Utara,Koja,Rawa Badak Selatan,132050207008 ,Hidran Kota,N/A,N/A,Rawa badak Selatan Jln. Alur Laut (Depan Bengkel),N/A
2023,Jakarta Utara,Koja,Rawa Badak Selatan,132050207008 ,Hidran Kota,"106,9009852","-6,1253699",Rawa badak Selatan Jln. Samudra  (Depan Masjid Sal- Muhajirin),Rusak Ringan
2023,Jakarta Utara,Koja,Rawa Badak Selatan,132050207008 ,Hidran Kota,"106,8991951","-6,1258851",Rawa badak Selatan Jln. Alur Laut (Depan Sudin Kebersihan),Rusak Ringan
2023,Jakarta Utara,Koja,Rawa Badak Selatan,132050207008 ,Hidran Kota,"106,8991791","-6,1284905",Rawa badak Selatan Jln. Alur Laut (Dekat Kelurahan Rawa Badak Selatan),Rusak Ringan
2023,Jakarta Utara,Koja,Rawa Badak Selatan,132050207008 ,Hidran Kota,N/A,N/A,Rawa badak Selatan Jln. Cibanteng Raya (Depan Ruko Hot Game),N/A
2023,Jakarta Utara,Koja,Rawa Badak Utara,132050207008 ,Hidran Kota,"106,8974864","-6,1305499",Rawa Badak Utara Jln. Pelumpang Semper (Depan Gardu PLN),Rusak Ringan
2023,Jakarta Utara,Koja,Rawa Badak Utara,132050207008 ,Hidran Kota,"106,9026086","-6,1299969",Rawa Badak Utara Jln.Pelumpang Semper  (Depan Indomart /Kantor Pos),Rusak Ringan
2023,Jakarta Utara,Koja,Rawa Badak Utara,132050207008 ,Hidran Kota,"106,8992122","-6,1221992",Rawa Badak Utara Jln. Alur Laut (Dekat SMK Cikini),Rusak Ringan
2023,Jakarta Utara,Kelapa gading,Pegangsaan Dua,132050207008 ,Hidran Kota,"106,9157093","-6,1484498",Pegangsaan Dua Jln. Raya Pegangsaan Dua (Lampu Merah Pintu 3 Kelapa Gading),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Selatan,132050207008 ,Hidran Kota,"106,915057","-6,1359239",Tugu Selatan Jln. Raya Pegangsaan Dua (Pojok Pager),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,9169165","-6,1197387",Tugu Utara Jln. Keramat Jaya Raya ( Depan Pos Pilisi Islamic),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,9164521","-6,118665",Tugu Utara Jln. Waru (Depan Agen Minyak),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,9132521","-6,1219364",Tugu Utara Jln. Mahoni (Depan Puskesmas Kec. Koja/Kelurahan Koja),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,9139515","-6,1259354",Tugu Utara Jln. Pasar Yuka (Depan Rumah CB 5 Rt. 16 Rw. 08),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,9151697","-6,1260308",Tugu Utara Jln. Pasar Yuka (Depan Eks Perum Pelabuhan),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,916863","-6,1252527",Tugu Utara Jln. Keramat Jaya  (Depan RS. Pelabuhan),Rusak Berat
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,9146115","-6,1281705",Tugu Utara Jln. Intan (Komplek Pertamina Depan Taman Rt.01/16),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,9143351","-6,1312449",Tugu Utara Jln. Plumpang Semper (Depan PMI Jakut),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,9169972","-6,1297066",Tugu Utara Jln. Plumpang Semper (Depan Pos Polisi Semper),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,9099806","-6,1267135",Tugu Utara Jln. H. Murtado Rt. 07 / 02,Rusak Berat
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,9060875","-6,1280139",Tugu Utara Jln. Walang Baru (Depan KPPP Sunter/Golkar),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,9057402","-6,1246486",Tugu Utara Jln. Walang Baru (Depan Indomart),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,N/A,N/A,Tugu Utara Jln. Mawar  (Depan Rw. 11 Kel. Tugu Utara),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,"106,9144102","-6,1312094",Tugu Utara Jln. Raya Pelumpang Semper (Depan Balai Rakyat),Rusak Ringan
2023,Jakarta Utara,Koja,Tugu Utara,132050207008 ,Hidran Kota,N/A,N/A,Tugu Utara Jln. Melur Tugu V Rt. 09 Rw. 09,Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Kebon Bawang,132050207008 ,Hidran Kota,"106,8932719","-6,1232713",Kebon Bawang Jln. Yos Sudarso HUK Jln.  Swasembada Timur XI (Dekat Kantor Pos),Rusak Berat
2023,Jakarta Utara,Tanjung Priok,Kebon Bawang,132050207008 ,Hidran Kota,"106,890216","-6,1157135",Kebon Bawang Jln. Bugis (Depan warung Nasi Bebek Mas To),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Kebon Bawang,132050207008 ,Hidran Kota,"106,888071","-6,1157876",Kebon Bawang Jln. Bugis No. 57  (Depan Taman),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Papanggo,132050207008 ,Hidran Kota,"106,8743295","-6,137305",Papanggo Jln. Danau Sunter Utara (Depan Ruko B No. 30),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Papanggo,132050207008 ,Hidran Kota,N/A,N/A,Papanggo Jln. Sunter Bisma Raya (Depan Rumah Blok B No.2),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Papanggo,132050207008 ,Hidran Kota,"106,8685185","-6,1323064",Papanggo Jln. Sunter Bisma Raya Blok C  (Dekat pintu gerbang),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Papanggo,132050207008 ,Hidran Kota,N/A,N/A,Papanggo Jln. Sunter Permai Raya HUK Jln. Bisma   (Depan Gedung Osram),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Papanggo,132050207008 ,Hidran Kota,"106,861524","-6,1305034",Papanggo Jln. Baru Sunter Permai Raya (Depan RS. Prof.Sulianti Saroso),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008 ,Hidran Kota,"106,8820846","-6,134431",Sungai Bambu Jln. Gaya Motor (Depan PT. Daihatsu / Pos Pemadam Gaya Motor),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008 ,Hidran Kota,"106,8874494","-6,1352803",Sungai Bambu Jln. Gaya Motor (Depan Masjid Astra),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008 ,Hidran Kota,"106,8918688","-6,1364392",Sungai Bambu Jln. Gaya Motor (Depan Kodim),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008 ,Hidran Kota,"106,8819884","-6,119105",Sungai Bambu Jln. Ganggeng Terusan  (Depan Kelurahan Sungai Bambu),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Warakas,132050207008 ,Hidran Kota,"106,8772717","-6,1192475",Sungai Bambu Jln. Warakas III Raya      ( Depan Toko Vesper ),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008 ,Hidran Kota,"106,8839911","-6,1271519",Sungai Bambu Jln. Sungai Bambu    (Depan Masjid Al-Hidayah ),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008 ,Hidran Kota,"106,8839911","-6,1271519",Sungai Bambu Jln. Enim Raya  (Depan Pangkas Rambut ),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008 ,Hidran Kota,"106,8839911","-6,1271519",Sungai Bambu Jln. Gadang  (Depan SMK Kesehatan/STKIP),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008 ,Hidran Kota,"106,8834031","-6,1128988",Sungai Bambu Jln. Gorontalo (Depan Taman Gorontalo),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008 ,Hidran Kota,"106,8820846","-6,134431",Sungai Bambu Jln. Gaya Motor Barat HUK Jln. Al-Jihad (Depan Asttra Daihatsu),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008 ,Hidran Kota,N/A,N/A,Sungai Bambu Jln. Warakas HUK Sungai Bambu,Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008 ,Hidran Kota,"106,885316","-6,1408778",Sunter Agung Jln. Danau Sunter Utara (Dekat Lampu Merah 1 ),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008 ,Hidran Kota,N/A,N/A,Sunter Agung Jln. Sungai Bambu Polsek Bank Darussalam,Rusak Ringan
2023,Jakarta Pusat,Kemayoran,Cempaka Baru,132050207008 ,Hidran Kota,"106,86425","-6,171139",Jl. Let Jen Suprapto Gg. Siaga,Rusak Berat
2023,Jakarta Pusat,Kemayoran,Cempaka Baru,132050207008 ,Hidran Kota,"106,868389","-6,166778",Jl. Sumur Batu Raya /  SD 05/06 Cpk Baru,Baik
2023,Jakarta Pusat,Kemayoran,Cempaka Baru,132050207008 ,Hidran Kota,"106,859389","-6,173361",Jl. Let Jen Suprapto / Cemp Baru Dpn PKS,Baik
2023,Jakarta Pusat,Kemayoran,Cempaka Baru,132050207008 ,Hidran Kota,"106,8621139","-6,1692572",Jl. Harapan Jaya No 19 RT 007/04,Rusak Ringan
2023,Jakarta Pusat,Kemayoran,Harapan Mulya,132050207008 ,Hidran Kota,"106,857444","-6,17375",Jl. Let Jen Suprapto / Depan Yamaha,Rusak Ringan
2023,Jakarta Pusat,Kemayoran,Harapan Mulya,132050207008 ,Hidran Kota,"106,856778","-6,172833",Jl. Let Jen Suprapto / Cemp Put Utara,Rusak Ringan
2023,Jakarta Pusat,Kemayoran,Harapan Mulya,132050207008 ,Hidran Kota,"106,855889","-6,168083",Jl. Cemp Wangi II / SD Cemp Wangi,Rusak Ringan
2023,Jakarta Pusat,Kemayoran,Harapan Mulya,132050207008 ,Hidran Kota,"106,857806","-6,168056",Jl. Cemp Wangi II / Depan Lurah Hrp Mulya,Rusak Ringan
2023,Jakarta Pusat,Kemayoran,Harapan Mulya,132050207008 ,Hidran Kota,"106,857694","-6,169806",Cempaka Sari III / Depan Pasar,Rusak Berat
2023,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008 ,Hidran Kota,"106,8693596","-6,1438657",Sunter Agung Jln. Danau Agung Tengah 4,Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008 ,Hidran Kota,"106,8645249","-6,1447285",Sunter Agung Jln. Danau Agung Tengah  (Depan Pos Pemadam Podomoro),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008 ,Hidran Kota,N/A,N/A,Sunter Agung Jln. Danau Agung Tengah III  (Depan RS. Paradise),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Jaya,132050207008 ,Hidran Kota,"106,8839911","-6,1271519",Sunter Agung Jln. Mitra Sunter Boulevard,Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008 ,Hidran Kota,N/A,N/A,Sunter Agung Jln. Raya Tugu (Depan Sekolah Marsudirini),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Agung,132050207008 ,Hidran Kota,N/A,N/A,Sunter Agung Jln. Agung Timur 9 Pertigaan Agung Timur 7 Ke 10,Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Jaya,132050207008 ,Hidran Kota,N/A,N/A,Sunter Jaya Jln. Sunter Mas,Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Jaya,132050207008 ,Hidran Kota,"106,891628","-6,1380116",Sunter Jaya Jln. Yos Sudarso (Depan Citra Marga NS),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Jaya,132050207008 ,Hidran Kota,N/A,N/A,Sunter Jaya Jln. Mitra Sunter Boulevard,Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Jaya,132050207008 ,Hidran Kota,"106,8895803","-6,1473563",Sunter Jaya Jln. Laksamana Yis Sudarso (Depan PLN Tanjung Priok),Baik
2023,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008 ,Hidran Kota,"106,8900945","-6,1423665",Sunter Jaya Jln. Danau Sunter Utara ( Depan PT. Toyota),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Jaya,132050207008 ,Hidran Kota,N/A,N/A,Sunter Jaya Jln. Sunter Kemayoran HUK,Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Jaya,132050207008 ,Hidran Kota,N/A,N/A,Sunter Jaya Jln. Sunter Kemayoran Kiri Honda,Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sunter Jaya,132050207008 ,Hidran Kota,"106,884558","-6,1099547",Tanjung Priok  Jln. Enggano  (Dekat Terminal Tanjung Priok),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Tanjung Priok,132050207008 ,Hidran Kota,"106,8829594","-6,1115593",Tanjung Priok Jln. Tongkol  (Di dalam Ruko),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Warakas,132050207008 ,Hidran Kota,"106,8814051","-6,1245819",Warakas Jln. Warakas V Gang 3,Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Warakas,132050207008 ,Hidran Kota,"106,8796898","-6,1251629","Warakas Jln. Warakas VI (Depan Sekolah SDN 01 Pagi, 02 Petang",Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Warakas,132050207008 ,Hidran Kota,N/A,N/A,Warakas Jln. Sungai Bambu Raya (Depan Pasar pelita),Rusak Ringan
2023,Jakarta Utara,Tanjung Priok,Sungai Bambu,132050207008 ,Hidran Kota,"106,8913409","-6,1285651",Warakas Jln. Sungai Bambu Raya (Depan Pasar pelita),Rusak Ringan
2023,Jakarta Utara,Kelapa gading,Kelapa Gading Barat,132050207008 ,Hidran Kota,"106,9049653","-6,1558482",Kelapa Gading Barat  Jln. Pelepah Indah Raya (Depan Pos Pemadam Kelapa Gading Barat),Rusak Ringan
2023,Jakarta Utara,Kelapa gading,Kelapa Gading Barat,132050207008 ,Hidran Kota,"106,895173","-6,1546194",Kelapa Gading Barat Jln. Boulevard Barat Raya (Depan Lottemart),Rusak Ringan
2023,Jakarta Utara,Kelapa gading,Kelapa Gading Barat,132050207008 ,Hidran Kota,"106,8833598","-6,1624997",Kelapa Gading Barat Jln. Tabah II (Komplek Kodamar),Rusak Ringan
2023,Jakarta Timur,Jatinegara,Rawa Bunga,132050207008 ,Hidran Kota,"106,87425","-6,220806",Jl. DI Panjaitan RW 5 Kelurahan Rawa Bunga Depan Kantor Telkom,baik
2023,Jakarta Timur,Jatinegara,Rawa Bunga,132050207008 ,Hidran Kota,"106,871361","-6,215389",Jl. Bekasi barat RW 3 Kelurahan Rawa Bunga sebrang stasiun Jatinegara,baik
2023,Jakarta Timur,Jatinegara,Rawa Bunga,132050207008 ,Hidran Kota,"106,867722","-6,215528",Jl. Bekasi barat dekat halte transjakarta dan sebrang jl bekasi barat VI,baik
2023,Jakarta Timur,Jatinegara,Kampung Melayu,132050207008 ,Hidran Kota,"106,865944","-6,223278",JL. JATINEGARA BARAT Depan Universitas Az Zahra,baik
2023,Jakarta Timur,Jatinegara,Bidara Cina,132050207008 ,Hidran Kota,"106,867278","-6,226639",Jl. Otista Raya Pertigaan Jl. Pedati,baik
2023,Jakarta Timur,Jatinegara,Bidara Cina,132050207008 ,Hidran Kota,"106,868861","-6,237167",Jl. Otista Raya depan MC donald,baik
2023,Jakarta Timur,Jatinegara,Bidara Cina,132050207008 ,Hidran Kota,"106,867","-6,226444",Jl. Otista Raya Kelurahan Bidara Cina sebrang toko new jakarta,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,132050207008 ,Hidran Kota,"106,883956","-6,2263734",Jl. Cipinang Jaya Raya Cipinang Besar Selatan depan jl. Cipinang jaya LL,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Besar Selatan,132050207008 ,Hidran Kota,"106,886389","-6,2205",Jl. Cipinang Jaya Raya depan alfamart dan sebrang komplek perumahan cipinan elok,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Besar Utara,132050207008 ,Hidran Kota,"106,886861","-6,216194",Jl. Cipinang Jaya Raya Kelurahan Cipinang Besar Utara samping kanan belakang LP Cipinang,baik
2023,Jakarta Timur,Jatinegara,Cipinang Besar Utara,132050207008 ,Hidran Kota,"106,885056","-6,214611",Jl. Bekasi timur raya Kel. Cipinang Besar Utara depan LP cipinang,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Besar Utara,132050207008 ,Hidran Kota,"106,875806","-6,215167",Jl. Raya bekasi timur Kelurahan Cipinang Besar Utara depan medikal haji jakarta dekat lampu merah,baik
2023,Jakarta Timur,Jatinegara,Cipinang Besar Utara,132050207008 ,Hidran Kota,"106,875694","-6,216806",Jl. Raya bekasi timur IV Kelurahan Cipinang Besar Utara depan futsal leoni dekat kejaksaan negeri Jakarta Timur,Rusak Ringan
2023,Jakarta Timur,Jatinegara,Cipinang Muara,132050207008 ,Hidran Kota,"106,893028","-6,213444",Jl. I gusti ngurah rai depan gudang alfa mart,baik
2023,Jakarta Timur,Jatinegara,Cipinang Muara,132050207008 ,Hidran Kota,"106,886472","-6,227583",Jl. Cipinang muara raya depan kantor kelurahan Cipinang muara,baik
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008 ,Hidran Kota,"106,9223351","-6,2306676","Jl. Raden Inten II, RT.1/RW.7, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",baik
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008 ,Hidran Kota,"106,9223281","-6,2369272","Jl. Raden Inten II Blok AG13 No.7, RT.9/RW.14, Duren Sawit, Kec. Duren Sawit, DKI Jakarta, Daerah Khusus Ibukota Jakarta 13440",Rusak Ringan
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008 ,Hidran Kota,"106,9196996","-6,2462166","Jl. Raden Inten II No.175, RT.3/RW.24, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",baik
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008 ,Hidran Kota,"106,9232373","-6,2232958","Jl. Raden Inten II No.3, RT.8/RW.10, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",baik
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008 ,Hidran Kota,"106,9146981","-6,2275228","Jl. Swadaya Raya No.53 B, RT.1/RW.12, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",Rusak Ringan
2023,Jakarta Timur,Duren Sawit,Duren Sawit,132050207008 ,Hidran Kota,"106,9189546","-6,2295198","Jl. Pendidikan Raya No.12, RT.5/RW.1, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",baik
